country,gender,dau,mau,age_group,group_id
Dominica,female,0,1000,61-65+,Mobile_phones
Dominican_Republic,male,196408,280000,13-20,Mobile_phones
Dominican_Republic,male,487416,620000,21-30,Mobile_phones
Dominican_Republic,male,265551,340000,31-40,Mobile_phones
Dominican_Republic,male,121950,160000,41-50,Mobile_phones
Dominican_Republic,male,53808,71000,51-60,Mobile_phones
Dominican_Republic,male,29835,41000,61-65+,Mobile_phones
Dominican_Republic,female,264984,340000,13-20,Mobile_phones
Dominican_Republic,female,566356,680000,21-30,Mobile_phones
Dominican_Republic,female,323896,390000,31-40,Mobile_phones
Dominican_Republic,female,164387,200000,41-50,Mobile_phones
Dominican_Republic,female,78943,96000,51-60,Mobile_phones
Dominican_Republic,female,38458,48000,61-65+,Mobile_phones
Ecuador,male,479981,660000,13-20,Mobile_phones
Ecuador,male,939612,1200000,21-30,Mobile_phones
Ecuador,male,540279,700000,31-40,Mobile_phones
Ecuador,male,273908,350000,41-50,Mobile_phones
Ecuador,male,113409,150000,51-60,Mobile_phones
Ecuador,male,63867,85000,61-65+,Mobile_phones
Ecuador,female,493827,650000,13-20,Mobile_phones
Ecuador,female,885387,1100000,21-30,Mobile_phones
Ecuador,female,599980,750000,31-40,Mobile_phones
Ecuador,female,332602,410000,41-50,Mobile_phones
Ecuador,female,163594,210000,51-60,Mobile_phones
Ecuador,female,72691,93000,61-65+,Mobile_phones
Grenada,male,1799,2700,13-20,Mobile_phones
Grenada,male,5259,6400,21-30,Mobile_phones
Grenada,male,2659,3500,31-40,Mobile_phones
Grenada,male,1199,1600,41-50,Mobile_phones
Grenada,male,999,1000,51-60,Mobile_phones
Grenada,male,799,1000,61-65+,Mobile_phones
Grenada,female,1773,2400,13-20,Mobile_phones
Grenada,female,6839,7600,21-30,Mobile_phones
Grenada,female,4990,5200,31-40,Mobile_phones
Grenada,female,1877,2100,41-50,Mobile_phones
Grenada,female,1180,1300,51-60,Mobile_phones
Grenada,female,538,1000,61-65+,Mobile_phones
Guatemala,male,436842,630000,13-20,Mobile_phones
Guatemala,male,656927,850000,21-30,Mobile_phones
Guatemala,male,294253,380000,31-40,Mobile_phones
Guatemala,male,117016,150000,41-50,Mobile_phones
Guatemala,male,42226,54000,51-60,Mobile_phones
Guatemala,male,27258,37000,61-65+,Mobile_phones
Guatemala,female,351955,490000,13-20,Mobile_phones
Guatemala,female,526072,660000,21-30,Mobile_phones
Guatemala,female,259572,320000,31-40,Mobile_phones
Guatemala,female,118662,140000,41-50,Mobile_phones
Guatemala,female,49611,59000,51-60,Mobile_phones
Guatemala,female,29261,35000,61-65+,Mobile_phones
Guyana,male,16682,23000,13-20,Mobile_phones
Guyana,male,28615,40000,21-30,Mobile_phones
Guyana,male,16307,21000,31-40,Mobile_phones
Guyana,male,9457,12000,41-50,Mobile_phones
Guyana,male,4831,6600,51-60,Mobile_phones
Guyana,male,2977,3800,61-65+,Mobile_phones
Guyana,female,17934,24000,13-20,Mobile_phones
Guyana,female,39408,49000,21-30,Mobile_phones
Guyana,female,22916,28000,31-40,Mobile_phones
Guyana,female,14806,18000,41-50,Mobile_phones
Guyana,female,7924,10000,51-60,Mobile_phones
Guyana,female,3524,4900,61-65+,Mobile_phones
Honduras,male,172815,250000,13-20,Mobile_phones
Honduras,male,315000,410000,21-30,Mobile_phones
Honduras,male,148803,190000,31-40,Mobile_phones
Honduras,male,55937,74000,41-50,Mobile_phones
Honduras,male,23020,30000,51-60,Mobile_phones
Honduras,male,14346,19000,61-65+,Mobile_phones
Honduras,female,178881,250000,13-20,Mobile_phones
Honduras,female,335171,430000,21-30,Mobile_phones
Honduras,female,172234,220000,31-40,Mobile_phones
Honduras,female,78388,96000,41-50,Mobile_phones
Honduras,female,32961,41000,51-60,Mobile_phones
Honduras,female,19511,25000,61-65+,Mobile_phones
Haiti,male,44212,94000,13-20,Mobile_phones
Haiti,male,110404,190000,21-30,Mobile_phones
Haiti,male,70026,110000,31-40,Mobile_phones
Haiti,male,18745,32000,41-50,Mobile_phones
Haiti,male,5876,10000,51-60,Mobile_phones
Haiti,male,11791,17000,61-65+,Mobile_phones
Haiti,female,29497,51000,13-20,Mobile_phones
Haiti,female,86366,130000,21-30,Mobile_phones
Haiti,female,38655,64000,31-40,Mobile_phones
Haiti,female,8847,14000,41-50,Mobile_phones
Haiti,female,3399,5100,51-60,Mobile_phones
Haiti,female,7416,10000,61-65+,Mobile_phones
Jamaica,male,23479,35000,13-20,Mobile_phones
Jamaica,male,83697,120000,21-30,Mobile_phones
Jamaica,male,42963,60000,31-40,Mobile_phones
Jamaica,male,20613,30000,41-50,Mobile_phones
Jamaica,male,8888,15000,51-60,Mobile_phones
Jamaica,male,4696,7600,61-65+,Mobile_phones
Jamaica,female,25084,39000,13-20,Mobile_phones
Jamaica,female,114597,150000,21-30,Mobile_phones
Jamaica,female,65204,85000,31-40,Mobile_phones
Jamaica,female,35485,46000,41-50,Mobile_phones
Jamaica,female,17789,24000,51-60,Mobile_phones
Jamaica,female,7704,10000,61-65+,Mobile_phones
Saint_Kitts_and_Nevis,male,922,1000,13-20,Mobile_phones
Saint_Kitts_and_Nevis,male,2913,3400,21-30,Mobile_phones
Saint_Kitts_and_Nevis,male,1940,2300,31-40,Mobile_phones
Saint_Kitts_and_Nevis,male,942,1200,41-50,Mobile_phones
Saint_Kitts_and_Nevis,male,997,1000,51-60,Mobile_phones
Saint_Kitts_and_Nevis,male,856,1000,61-65+,Mobile_phones
Saint_Kitts_and_Nevis,female,1015,1200,13-20,Mobile_phones
Saint_Kitts_and_Nevis,female,3599,4200,21-30,Mobile_phones
Saint_Kitts_and_Nevis,female,3138,3400,31-40,Mobile_phones
Saint_Kitts_and_Nevis,female,1295,1800,41-50,Mobile_phones
Saint_Kitts_and_Nevis,female,749,1000,51-60,Mobile_phones
Saint_Kitts_and_Nevis,female,999,1000,61-65+,Mobile_phones
Saint_Lucia,male,2453,2900,13-20,Mobile_phones
Saint_Lucia,male,7293,9200,21-30,Mobile_phones
Saint_Lucia,male,4433,5700,31-40,Mobile_phones
Saint_Lucia,male,1964,2500,41-50,Mobile_phones
Saint_Lucia,male,799,1200,51-60,Mobile_phones
Saint_Lucia,male,570,1000,61-65+,Mobile_phones
Saint_Lucia,female,2908,3200,13-20,Mobile_phones
Saint_Lucia,female,9041,11000,21-30,Mobile_phones
Saint_Lucia,female,6647,7900,31-40,Mobile_phones
Saint_Lucia,female,3414,4000,41-50,Mobile_phones
Saint_Lucia,female,1332,2000,51-60,Mobile_phones
Saint_Lucia,female,749,1000,61-65+,Mobile_phones
Mexico,male,3274948,4100000,13-20,Mobile_phones
Mexico,male,7589833,8700000,21-30,Mobile_phones
Mexico,male,4140252,4800000,31-40,Mobile_phones
Mexico,male,2211389,2600000,41-50,Mobile_phones
Mexico,male,819590,1000000,51-60,Mobile_phones
Mexico,male,505720,630000,61-65+,Mobile_phones
Mexico,female,3672146,4400000,13-20,Mobile_phones
Mexico,female,7568739,8500000,21-30,Mobile_phones
Mexico,female,4650671,5200000,31-40,Mobile_phones
Mexico,female,2840358,3200000,41-50,Mobile_phones
Mexico,female,1302463,1500000,51-60,Mobile_phones
Mexico,female,656535,780000,61-65+,Mobile_phones
Nicaragua,male,105430,160000,13-20,Mobile_phones
Nicaragua,male,193934,260000,21-30,Mobile_phones
Nicaragua,male,102332,140000,31-40,Mobile_phones
Nicaragua,male,40446,55000,41-50,Mobile_phones
Nicaragua,male,18618,25000,51-60,Mobile_phones
Nicaragua,male,12354,17000,61-65+,Mobile_phones
Nicaragua,female,115969,160000,13-20,Mobile_phones
Nicaragua,female,194536,250000,21-30,Mobile_phones
Nicaragua,female,117611,150000,31-40,Mobile_phones
Nicaragua,female,48713,62000,41-50,Mobile_phones
Nicaragua,female,25322,31000,51-60,Mobile_phones
Nicaragua,female,14008,18000,61-65+,Mobile_phones
Panama,male,49234,73000,13-20,Mobile_phones
Panama,male,157392,200000,21-30,Mobile_phones
Panama,male,94916,120000,31-40,Mobile_phones
Panama,male,44975,60000,41-50,Mobile_phones
Panama,male,20021,26000,51-60,Mobile_phones
Panama,male,10843,15000,61-65+,Mobile_phones
Panama,female,52955,71000,13-20,Mobile_phones
Panama,female,149134,180000,21-30,Mobile_phones
Panama,female,98285,120000,31-40,Mobile_phones
Panama,female,54066,66000,41-50,Mobile_phones
Panama,female,28951,37000,51-60,Mobile_phones
Panama,female,16898,21000,61-65+,Mobile_phones
Peru,male,688756,1000000,13-20,Mobile_phones
Peru,male,1825739,2300000,21-30,Mobile_phones
Peru,male,1129665,1400000,31-40,Mobile_phones
Peru,male,575004,720000,41-50,Mobile_phones
Peru,male,270642,350000,51-60,Mobile_phones
Peru,male,154373,210000,61-65+,Mobile_phones
Peru,female,702425,990000,13-20,Mobile_phones
Peru,female,1544453,1900000,21-30,Mobile_phones
Peru,female,1008146,1200000,31-40,Mobile_phones
Peru,female,576954,690000,41-50,Mobile_phones
Peru,female,288560,350000,51-60,Mobile_phones
Peru,female,151587,190000,61-65+,Mobile_phones
Paraguay,male,136247,190000,13-20,Mobile_phones
Paraguay,male,348356,420000,21-30,Mobile_phones
Paraguay,male,187500,230000,31-40,Mobile_phones
Paraguay,male,79836,100000,41-50,Mobile_phones
Paraguay,male,39546,48000,51-60,Mobile_phones
Paraguay,male,20085,27000,61-65+,Mobile_phones
Paraguay,female,160407,200000,13-20,Mobile_phones
Paraguay,female,334040,390000,21-30,Mobile_phones
Paraguay,female,194556,230000,31-40,Mobile_phones
Paraguay,female,95938,110000,41-50,Mobile_phones
Paraguay,female,48899,59000,51-60,Mobile_phones
Paraguay,female,26112,30000,61-65+,Mobile_phones
Suriname,male,15528,22000,13-20,Mobile_phones
Suriname,male,28808,37000,21-30,Mobile_phones
Suriname,male,20740,25000,31-40,Mobile_phones
Suriname,male,11032,14000,41-50,Mobile_phones
Suriname,male,5616,6800,51-60,Mobile_phones
Suriname,male,2678,3400,61-65+,Mobile_phones
Suriname,female,15492,20000,13-20,Mobile_phones
Suriname,female,28692,35000,21-30,Mobile_phones
Suriname,female,22104,25000,31-40,Mobile_phones
Suriname,female,12441,15000,41-50,Mobile_phones
Suriname,female,7580,9400,51-60,Mobile_phones
Suriname,female,3540,4100,61-65+,Mobile_phones
El_Salvador,male,153830,200000,13-20,Mobile_phones
El_Salvador,male,328247,400000,21-30,Mobile_phones
El_Salvador,male,165246,200000,31-40,Mobile_phones
El_Salvador,male,77473,96000,41-50,Mobile_phones
El_Salvador,male,31488,39000,51-60,Mobile_phones
El_Salvador,male,20437,25000,61-65+,Mobile_phones
El_Salvador,female,159638,200000,13-20,Mobile_phones
El_Salvador,female,324565,390000,21-30,Mobile_phones
El_Salvador,female,177093,210000,31-40,Mobile_phones
El_Salvador,female,95463,110000,41-50,Mobile_phones
El_Salvador,female,47554,54000,51-60,Mobile_phones
El_Salvador,female,22818,27000,61-65+,Mobile_phones
Trinidad_and_Tobago,male,21335,27000,13-20,Mobile_phones
Trinidad_and_Tobago,male,72977,89000,21-30,Mobile_phones
Trinidad_and_Tobago,male,63020,75000,31-40,Mobile_phones
Trinidad_and_Tobago,male,28971,37000,41-50,Mobile_phones
Trinidad_and_Tobago,male,13083,17000,51-60,Mobile_phones
Trinidad_and_Tobago,male,7919,11000,61-65+,Mobile_phones
Trinidad_and_Tobago,female,20613,26000,13-20,Mobile_phones
Trinidad_and_Tobago,female,78268,90000,21-30,Mobile_phones
Trinidad_and_Tobago,female,79473,90000,31-40,Mobile_phones
Trinidad_and_Tobago,female,41645,49000,41-50,Mobile_phones
Trinidad_and_Tobago,female,21161,27000,51-60,Mobile_phones
Trinidad_and_Tobago,female,12913,16000,61-65+,Mobile_phones
Uruguay,male,59965,71000,13-20,Mobile_phones
Uruguay,male,192512,220000,21-30,Mobile_phones
Uruguay,male,113700,130000,31-40,Mobile_phones
Uruguay,male,80450,91000,41-50,Mobile_phones
Uruguay,male,48582,57000,51-60,Mobile_phones
Uruguay,male,35377,43000,61-65+,Mobile_phones
Uruguay,female,78547,89000,13-20,Mobile_phones
Uruguay,female,208510,230000,21-30,Mobile_phones
Uruguay,female,149574,160000,31-40,Mobile_phones
Uruguay,female,119847,130000,41-50,Mobile_phones
Uruguay,female,85833,94000,51-60,Mobile_phones
Uruguay,female,69777,81000,61-65+,Mobile_phones
Saint_Vincent_and_Grenadines,male,1937,2400,13-20,Mobile_phones
Saint_Vincent_and_Grenadines,male,4472,6100,21-30,Mobile_phones
Saint_Vincent_and_Grenadines,male,2767,3300,31-40,Mobile_phones
Saint_Vincent_and_Grenadines,male,1146,1500,41-50,Mobile_phones
Saint_Vincent_and_Grenadines,male,832,1000,51-60,Mobile_phones
Saint_Vincent_and_Grenadines,male,624,1000,61-65+,Mobile_phones
Saint_Vincent_and_Grenadines,female,1599,2400,13-20,Mobile_phones
Saint_Vincent_and_Grenadines,female,6108,7200,21-30,Mobile_phones
Saint_Vincent_and_Grenadines,female,4321,5000,31-40,Mobile_phones
Saint_Vincent_and_Grenadines,female,2012,2300,41-50,Mobile_phones
Saint_Vincent_and_Grenadines,female,917,1300,51-60,Mobile_phones
Saint_Vincent_and_Grenadines,female,922,1000,61-65+,Mobile_phones
Venezuela_(Bolivarian_Republic),male,200543,330000,13-20,Mobile_phones
Venezuela_(Bolivarian_Republic),male,441885,660000,21-30,Mobile_phones
Venezuela_(Bolivarian_Republic),male,273747,400000,31-40,Mobile_phones
Venezuela_(Bolivarian_Republic),male,148248,220000,41-50,Mobile_phones
Venezuela_(Bolivarian_Republic),male,75322,110000,51-60,Mobile_phones
Venezuela_(Bolivarian_Republic),male,48867,71000,61-65+,Mobile_phones
Venezuela_(Bolivarian_Republic),female,258736,410000,13-20,Mobile_phones
Venezuela_(Bolivarian_Republic),female,477693,700000,21-30,Mobile_phones
Venezuela_(Bolivarian_Republic),female,329476,480000,31-40,Mobile_phones
Venezuela_(Bolivarian_Republic),female,213345,300000,41-50,Mobile_phones
Venezuela_(Bolivarian_Republic),female,134289,180000,51-60,Mobile_phones
Venezuela_(Bolivarian_Republic),female,81481,110000,61-65+,Mobile_phones
Antigua_and_Barbuda,male,0,1000,13-20,Camcorders
Antigua_and_Barbuda,male,999,1000,21-30,Camcorders
Antigua_and_Barbuda,male,997,1000,31-40,Camcorders
Antigua_and_Barbuda,male,0,1000,41-50,Camcorders
Antigua_and_Barbuda,male,0,1000,51-60,Camcorders
Antigua_and_Barbuda,male,0,1000,61-65+,Camcorders
Antigua_and_Barbuda,female,498,1000,13-20,Camcorders
Antigua_and_Barbuda,female,664,1000,21-30,Camcorders
Antigua_and_Barbuda,female,997,1000,31-40,Camcorders
Antigua_and_Barbuda,female,997,1000,41-50,Camcorders
Antigua_and_Barbuda,female,997,1000,51-60,Camcorders
Antigua_and_Barbuda,female,0,1000,61-65+,Camcorders
Argentina,male,71381,83000,13-20,Camcorders
Argentina,male,195715,220000,21-30,Camcorders
Argentina,male,100379,110000,31-40,Camcorders
Argentina,male,53021,59000,41-50,Camcorders
Argentina,male,16687,19000,51-60,Camcorders
Argentina,male,8115,9300,61-65+,Camcorders
Argentina,female,64694,77000,13-20,Camcorders
Argentina,female,157430,180000,21-30,Camcorders
Argentina,female,96339,110000,31-40,Camcorders
Argentina,female,65498,74000,41-50,Camcorders
Argentina,female,25182,30000,51-60,Camcorders
Argentina,female,8736,9400,61-65+,Camcorders
Barbados,male,997,1000,13-20,Camcorders
Barbados,male,1079,1200,21-30,Camcorders
Barbados,male,999,1000,31-40,Camcorders
Barbados,male,997,1000,41-50,Camcorders
Barbados,male,0,1000,51-60,Camcorders
Barbados,male,997,1000,61-65+,Camcorders
Barbados,female,832,1000,13-20,Camcorders
Barbados,female,999,1000,21-30,Camcorders
Barbados,female,997,1000,31-40,Camcorders
Barbados,female,0,1000,41-50,Camcorders
Barbados,female,0,1000,51-60,Camcorders
Barbados,female,0,1000,61-65+,Camcorders
Bolivia,male,10016,12000,13-20,Camcorders
Bolivia,male,26013,29000,21-30,Camcorders
Bolivia,male,13472,15000,31-40,Camcorders
Bolivia,male,4987,5600,41-50,Camcorders
Bolivia,male,1510,1600,51-60,Camcorders
Bolivia,male,749,1000,61-65+,Camcorders
Bolivia,female,4977,6300,13-20,Camcorders
Bolivia,female,10984,13000,21-30,Camcorders
Bolivia,female,5155,5800,31-40,Camcorders
Bolivia,female,1899,2300,41-50,Camcorders
Bolivia,female,856,1000,51-60,Camcorders
Bolivia,female,997,1000,61-65+,Camcorders
Brazil,male,366971,430000,13-20,Camcorders
Brazil,male,894176,1000000,21-30,Camcorders
Brazil,male,475409,530000,31-40,Camcorders
Brazil,male,176883,200000,41-50,Camcorders
Brazil,male,58881,69000,51-60,Camcorders
Brazil,male,33548,39000,61-65+,Camcorders
Brazil,female,510252,600000,13-20,Camcorders
Brazil,female,984199,1100000,21-30,Camcorders
Brazil,female,469240,520000,31-40,Camcorders
Brazil,female,200158,220000,41-50,Camcorders
Brazil,female,902,1000,51-60,Camcorders
Brazil,female,892,1000,61-65+,Camcorders
Bahamas,male,999,1000,13-20,Camcorders
Bahamas,male,999,1000,21-30,Camcorders
Bahamas,male,999,1000,31-40,Camcorders
Bahamas,male,997,1000,41-50,Camcorders
Bahamas,male,0,1000,51-60,Camcorders
Bahamas,male,997,1000,61-65+,Camcorders
Bahamas,female,997,1000,13-20,Camcorders
Bahamas,female,999,1000,21-30,Camcorders
Bahamas,female,997,1000,31-40,Camcorders
Bahamas,female,997,1000,41-50,Camcorders
Bahamas,female,997,1000,51-60,Camcorders
Bahamas,female,0,1000,61-65+,Camcorders
Belize,male,888,1000,13-20,Camcorders
Belize,male,1010,1300,21-30,Camcorders
Belize,male,999,1000,31-40,Camcorders
Belize,male,997,1000,41-50,Camcorders
Belize,male,0,1000,51-60,Camcorders
Belize,male,0,1000,61-65+,Camcorders
Belize,female,997,1000,13-20,Camcorders
Belize,female,997,1000,21-30,Camcorders
Belize,female,999,1000,31-40,Camcorders
Belize,female,997,1000,41-50,Camcorders
Belize,female,997,1000,51-60,Camcorders
Belize,female,0,1000,61-65+,Camcorders
Chile,male,39753,44000,13-20,Camcorders
Chile,male,151365,160000,21-30,Camcorders
Chile,male,66360,71000,31-40,Camcorders
Chile,male,26926,28000,41-50,Camcorders
Chile,male,8440,8800,51-60,Camcorders
Chile,male,6209,6900,61-65+,Camcorders
Chile,female,38577,41000,13-20,Camcorders
Chile,female,132325,140000,21-30,Camcorders
Chile,female,77369,81000,31-40,Camcorders
Chile,female,40876,43000,41-50,Camcorders
Chile,female,16362,18000,51-60,Camcorders
Chile,female,10945,12000,61-65+,Camcorders
Colombia,male,85679,98000,13-20,Camcorders
Colombia,male,218864,240000,21-30,Camcorders
Colombia,male,89046,98000,31-40,Camcorders
Colombia,male,30738,37000,41-50,Camcorders
Colombia,male,12390,15000,51-60,Camcorders
Colombia,male,9454,12000,61-65+,Camcorders
Colombia,female,79290,89000,13-20,Camcorders
Colombia,female,137538,150000,21-30,Camcorders
Colombia,female,54937,61000,31-40,Camcorders
Colombia,female,25283,31000,41-50,Camcorders
Colombia,female,15142,18000,51-60,Camcorders
Colombia,female,9875,12000,61-65+,Camcorders
Costa_Rica,male,8641,9800,13-20,Camcorders
Costa_Rica,male,23884,25000,21-30,Camcorders
Costa_Rica,male,11386,12000,31-40,Camcorders
Costa_Rica,male,4336,4500,41-50,Camcorders
Costa_Rica,male,1020,1300,51-60,Camcorders
Costa_Rica,male,999,1000,61-65+,Camcorders
Costa_Rica,female,4637,5000,13-20,Camcorders
Costa_Rica,female,9212,9600,21-30,Camcorders
Costa_Rica,female,5001,5100,31-40,Camcorders
Costa_Rica,female,2199,2200,41-50,Camcorders
Costa_Rica,female,999,1000,51-60,Camcorders
Costa_Rica,female,999,1000,61-65+,Camcorders
Dominica,male,0,1000,13-20,Camcorders
Dominica,male,0,1000,21-30,Camcorders
Dominica,male,0,1000,31-40,Camcorders
Dominica,male,0,1000,41-50,Camcorders
Dominica,male,0,1000,51-60,Camcorders
Dominica,male,0,1000,61-65+,Camcorders
Dominica,female,0,1000,13-20,Camcorders
Dominica,female,0,1000,21-30,Camcorders
Dominica,female,0,1000,31-40,Camcorders
Dominica,female,0,1000,41-50,Camcorders
Dominica,female,0,1000,51-60,Camcorders
Dominica,female,0,1000,61-65+,Camcorders
Dominican_Republic,male,15152,18000,13-20,Camcorders
Dominican_Republic,male,43860,48000,21-30,Camcorders
Dominican_Republic,male,15290,17000,31-40,Camcorders
